filename,reduced
academic_oup_com_a_case_study_of_South_Africa_s_plastic_pollution_m.txt,No
academic_oup_com_Solid_waste_management_in_the_context_of_the_waste.txt,Yes
africacircular_org_Circular_Economy_Action_Plan_and_Roadmap_in_Ghana.txt,No
afripac_grida_no_Country_Factsheet_Senegal.txt,No
afsc_org_Waste_Not_Pursuing_Environmental_Justice_in_Lebano.txt,No
afwasakm_afwasa_org_SANITATION_AND_WASTEWATER_ATLAS_OF_AFRICA.txt,No
antigo_mctic_gov_br_Fourth_National_Communication_of_Brazil_to_the_UNF.txt,No
apps1_unep_org_Combating_marine_plastic_litter_and_microplast.txt,Yes
apps1_unep_org_G20_Report_on_Actions_against_Marine_Plastic_Litte.txt,Yes
apps1_unep_org_United_Nations_Environment_Assembly_of_the_.txt,Yes
archive_iwlearn_net_Environmental_Law_in_the_South_Pacific.txt,Yes
asiafoundation_org_Reducing_Plastic_Pollution_in_Kenya.txt,No
au_int_A_GLOBAL_TREATY_ON_PLASTIC_POLLUTION.txt,No
berytech_org_Textile_Study_Final_25_09_2023.txt,No
blacksea-cbc_net__LitOUTer_.txt,No
brill_com_Current_Legal_Developments_United_Nations_Environm.txt,No
brill_com_The_Prospects_of_an_International_Treaty_on_Plasti.txt,No
cdn_minderoo_org_The_Polymer_Premium_A_Fee_on_Plastic_Pollution.txt,Yes
cdn_who_int_Throwing_away_our_health_The_impacts_of_solid_wast.txt,Yes
cebri_org_URBAN_SUSTAINABLE_DEVELOPMENT.txt,No
ceerapub_nls_ac_in_Chemical_and_Hazardous_Waste_in_India_A_Sectoral_A.txt,No
cefic_org_Molecule_Managers.txt,No
cgspace_cgiar_org_review_of_national_policies_and_strategies_in_Keny.txt,No
chm_pops_int_https_chm_pops_int_Portals_0_download_aspx_d_UNE_.txt,No
circulareconomy_earth_Why_lifecycle_solutions_are_needed_to_tackle_marin.txt,No
circulareconomy_europa_eu_Demystifying_Finance_for_Circular_Economies.txt,No
circulareconomy_europa_eu_Sustainability_and_Circularity_in_the_Textile_Valu.txt,No
climateandsecurity_org_Reckoning_with_the_U_S_Role_in_Global_Ocean_Plasti.txt,No
